user_id,date_account_created,gender,modified_age,signup_method,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,Total_time_secs
jn9qipdey5,01/02/2014,MALE,31,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,1793486
jnexpn1ug9,01/12/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Mac Desktop,Safari,NDF,1116288
jnkivihdkw,01/27/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,4573662
jnlmy2hkg6,01/28/2014,MALE,23,facebook,en,seo,facebook,linked,Web,Windows Desktop,Chrome,NDF,4135108
jnmqnklx6h,02/04/2014,MALE,42,basic,en,direct,direct,linked,Web,Windows Desktop,IE,US,2501098
jnq5s7iacw,01/14/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,3986156
jnqdfxgk1l,01/13/2014,FEMALE,25,facebook,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,17491
jnqzakp7gs,01/20/2014,-unknown-,36.5,basic,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,NDF,2739243
jnw0d6htzh,01/08/2014,FEMALE,54,facebook,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,223555
jnxvv1yk2i,01/28/2014,MALE,31,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,US,632968
jnzc6tkbu6,02/03/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,3658652
jo1zr32p0p,01/13/2014,-unknown-,50,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US,1725772
jo85e3nttu,01/05/2014,MALE,57,facebook,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,76665
joathbf5lk,01/11/2014,MALE,59,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,1196274
joih31nwje,01/04/2014,MALE,50,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2604899
joj2gfi613,01/16/2014,FEMALE,25,facebook,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,492424
jojd7yzyvq,01/22/2014,FEMALE,41,facebook,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2272841
joka7g2b5p,02/06/2014,MALE,33,facebook,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF,79466
jokv68mm2v,01/21/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Windows Desktop,Chrome,NDF,554485
jolxqy2xdi,02/11/2014,MALE,30,facebook,en,api,other,product,iOS,iPhone,Mobile Safari,US,1520355
jome22al5n,01/22/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,1010520
jowhbolegm,01/23/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,1175692
joy13cq8nc,01/13/2014,-unknown-,36,basic,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF,847002
jozi8talo8,01/26/2014,MALE,27,basic,en,seo,google,linked,Web,Mac Desktop,Chrome,US,2148639
jpe5hkok6x,01/30/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,921167
jpjfslsk5e,01/13/2014,MALE,27,facebook,en,api,other,linked,iOS,iPhone,Mobile Safari,NDF,256
jpk60j1nky,01/30/2014,MALE,63,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,4431590
jpoda0usxr,01/07/2014,FEMALE,30,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,1520525
jpohp8xzj1,02/10/2014,MALE,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,1456000
jpq8oq2r45,01/25/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,805095
jpqupsborm,01/21/2014,FEMALE,22,facebook,en,seo,facebook,linked,Web,Mac Desktop,Safari,ES,4172650
jps8zw1kx3,01/09/2014,-unknown-,26,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,1903940
jpv4d96wyn,01/28/2014,FEMALE,27,facebook,en,direct,direct,linked,Web,Windows Desktop,Chrome,other,3213170
jpybivkj61,01/06/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,2593259
jq25qb7s3u,02/16/2014,-unknown-,36.5,basic,fr,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,
jq4m9nyes5,01/27/2014,MALE,32,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,135114
jq64qb0zqa,01/21/2014,MALE,27,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,162267
jqfhj6e6wz,02/03/2014,FEMALE,31,basic,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,436768
jqfu7h5s49,01/08/2014,MALE,30,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,1696395
jqgpt94out,01/17/2014,FEMALE,30,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,1066976
jqjr0zfld4,01/28/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,1043722
jqkkmyv9jh,01/16/2014,FEMALE,26,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,745452
jqon6md934,01/25/2014,MALE,39,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,643701
jqry7hv8us,01/14/2014,FEMALE,30,basic,fi,direct,direct,product,Web,Mac Desktop,Safari,NDF,339888
jqryjwt2mi,01/17/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,153775
jqt9fgp7u1,02/09/2014,MALE,50,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,5371031
jqyjgzo1k6,02/16/2014,FEMALE,29,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1240029
jqzzum9x2o,02/06/2014,MALE,33,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,1628393
jra599az5z,01/23/2014,MALE,35,facebook,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF,6832
jrhl4il2lg,01/17/2014,-unknown-,33,basic,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,249759
jrmnlygx74,01/26/2014,FEMALE,21,basic,ko,direct,direct,omg,Web,Mac Desktop,Safari,GB,23110
jrmxfnhs5e,01/08/2014,MALE,34,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,other,472729
jroa0pm2lo,01/10/2014,MALE,30,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,US,93406
jrqykh9y8x,01/01/2014,FEMALE,27,facebook,zh,seo,google,linked,Web,Mac Desktop,Chrome,FR,14742017
jrsxep8u3a,01/31/2014,MALE,27,facebook,en,sem-brand,google,tracked-other,Web,Mac Desktop,Safari,NDF,553117
jrtpmtkyaz,01/30/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,162547
jruzkufmp5,01/24/2014,-unknown-,36.5,basic,en,sem-brand,google,linked,Web,Windows Desktop,Chrome,NDF,419001
jrz75nri6q,02/14/2014,-unknown-,36.5,basic,en,seo,facebook,untracked,Web,Mac Desktop,Safari,NDF,1486327
js0hh1oz3c,02/08/2014,-unknown-,36.5,basic,en,direct,direct,tracked-other,Web,Windows Desktop,IE,NDF,1068000
js2blbktdf,02/13/2014,MALE,31,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,411
js4w74fk7i,01/14/2014,FEMALE,30,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,32725
jsb8d8rjl9,01/11/2014,FEMALE,43,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF,2419887
jsdxdhsjkm,01/29/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,746714
jsghpaz5fv,02/04/2014,MALE,31,facebook,fr,sem-non-brand,bing,omg,Web,Windows Desktop,IE,NDF,295196
jshgjnnxo3,02/03/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,242136
jso7r1oql7,02/02/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF,4555896
jsrzpooi3f,02/03/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Mac Desktop,Safari,NDF,854521
jsw6efxt13,01/03/2014,FEMALE,24,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,2854367
jt1pgk0vh4,02/06/2014,MALE,20,facebook,en,direct,direct,untracked,Web,Windows Desktop,IE,US,953053
jt2tuz9fp8,02/10/2014,-unknown-,32,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,US,1391295
jt2y3hy7rm,01/16/2014,-unknown-,36.5,basic,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF,734862
jt445nkp09,02/07/2014,MALE,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,1095057
jt9q81rqc7,02/05/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,1966195
jtap9rzzh5,02/13/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,Mac Desktop,Safari,other,1225779
jth2mbcg2p,01/21/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,1273419
jth5mfk9u9,01/25/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,64235
jti8fyfhyl,02/14/2014,MALE,18,basic,en,direct,direct,linked,Moweb,Mac Desktop,Chrome,NDF,
jtm2tiwj9f,02/07/2014,FEMALE,29,facebook,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF,4170835
jtnkxee19c,01/14/2014,-unknown-,64,basic,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,3210869
jtswy77hkw,01/03/2014,MALE,33,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,1518902
jtw737orux,01/17/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF,138798
jty2qsy9do,01/23/2014,-unknown-,36.5,basic,en,direct,direct,product,Web,Windows Desktop,IE,NDF,1060240
jtygv0bzet,01/07/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,iPad,Mobile Safari,US,2906403
ju2fcmz9f4,01/14/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,174079
ju4jur3bcq,02/12/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,50359
ju57p8kncl,01/13/2014,-unknown-,36.5,basic,en,content,google,linked,Web,Mac Desktop,Safari,NDF,1448433
jue4mknggu,01/18/2014,FEMALE,51,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,3435663
juhpckffya,01/22/2014,-unknown-,36.5,basic,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,NDF,588621
jui5guqxef,01/15/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Windows Desktop,IE,NDF,2856477
junl8s231y,01/16/2014,-unknown-,27,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,705512
juuct7qson,02/16/2014,MALE,42,facebook,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,131753
juxunw1o1i,01/12/2014,-unknown-,45,basic,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US,1730425
juysqu71iy,01/08/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,436259
juza66uyfr,01/06/2014,MALE,28,facebook,en,api,other,linked,iOS,Android Tablet,IE,other,215
jv06si2k34,01/17/2014,-unknown-,36.5,basic,en,seo,google,linked,Web,iPad,Mobile Safari,NDF,1462277
jv21971bmx,02/02/2014,FEMALE,33,facebook,en,api,other,untracked,iOS,Mac Desktop,Firefox,US,392
jv38qv4ulr,02/02/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,NDF,3126044
jv7bivjxqt,02/02/2014,-unknown-,36.5,basic,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF,983732
jvfb42nxso,01/20/2014,MALE,20,facebook,es,api,other,untracked,iOS,iPhone,-unknown-,NDF,245
jvkbltrcej,02/03/2014,FEMALE,33,basic,en,direct,direct,untracked,Web,Desktop (Other),Chrome,NDF,204875
jvna5vnfq0,01/14/2014,FEMALE,35,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,1273894
jvo4exq16y,01/25/2014,MALE,39,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF,7886776
jvpg9uy3sx,01/25/2014,MALE,39,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,IT,3197327
jvpww858zi,02/10/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,1716030
jvrl0cb1aj,01/06/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,687547
jvt568a7a3,01/19/2014,MALE,31,facebook,en,api,other,untracked,iOS,Mac Desktop,Chrome,US,497594
jvvw46s09o,01/15/2014,MALE,35,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,693031
jw128d46iy,01/10/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,1019112
jw4y08uorc,01/17/2014,FEMALE,57,facebook,en,direct,direct,untracked,Web,Windows Desktop,Firefox,ES,1898211
jw70i92nz6,02/03/2014,FEMALE,22,facebook,en,seo,facebook,untracked,Web,Other/Unknown,-unknown-,US,1511359
jwbj5joqku,02/02/2014,-unknown-,36.5,basic,en,direct,direct,omg,Web,Windows Desktop,IE,NDF,207766
jwimum8gvt,01/20/2014,FEMALE,28,basic,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US,6247
jwq43ha1ki,01/30/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,1708
jwuyg0xbrq,01/09/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,2341009
jwx2eonomu,01/06/2014,FEMALE,32,facebook,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,2580471
jx3gw70iej,01/12/2014,-unknown-,36.5,basic,en,sem-brand,google,linked,Web,Mac Desktop,Safari,NDF,5001
jx78tk2771,01/19/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,2670287
jxdfl1ivgr,01/16/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,NDF,
jxihozio5f,02/03/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,1044498
jxl2hk0kx3,02/14/2014,FEMALE,25,basic,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,NDF,1752309
jxm1omc3do,02/11/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,769179
jxm5ulnrgb,01/04/2014,-unknown-,36.5,basic,zh,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,69646
jxm6nphxwg,01/06/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,3021150
jxolb6e6ec,02/03/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF,565
jxp3nvni27,02/14/2014,FEMALE,26,facebook,en,content,google,omg,Web,Mac Desktop,Safari,NDF,303450
jxq2du2kx2,01/26/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF,3081916
jxsooowkew,01/02/2014,-unknown-,36,basic,en,direct,direct,linked,Web,iPad,Mobile Safari,US,1140770
jxtp4vdycy,01/12/2014,FEMALE,29,basic,en,direct,direct,tracked-other,Web,iPad,Mobile Safari,US,593525
jxtzsrkz5t,01/19/2014,FEMALE,38,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF,371450
jxung9lz32,01/08/2014,FEMALE,29,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,781607
jy1pc2na9z,02/03/2014,MALE,28,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,2016751
jy78ncoofl,01/26/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,3090268
jy803i374m,02/07/2014,MALE,34,facebook,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF,1370009
jy9hprq2tv,02/06/2014,FEMALE,27,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,824329
jy9ikffp8b,02/06/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,3037560
jybtaf993s,01/17/2014,-unknown-,27,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,65284
jyeje3m9ry,01/21/2014,FEMALE,24,facebook,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF,366534
jyiq8eh7jc,02/13/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,2221334
jyitsad539,02/12/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,993711
jymn4joee8,01/10/2014,-unknown-,29,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,996528
jyo7hd8o7u,01/25/2014,FEMALE,47,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,282556
jyotmkl2z3,01/16/2014,FEMALE,45,facebook,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,other,2092341
jyso292zv2,02/10/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,240552
jyx1tmcz7u,01/14/2014,FEMALE,29,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,DE,998490
jyza1merfe,01/09/2014,FEMALE,34,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,63556
jzaedydr1i,01/18/2014,FEMALE,22,facebook,en,api,other,linked,iOS,iPhone,Mobile Safari,other,1211301
jzev9hvgtg,01/25/2014,-unknown-,35,basic,en,direct,direct,untracked,iOS,iPad,-unknown-,US,1403022
jzfkba3jzk,01/12/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,6439
jzg5bj22ag,02/15/2014,-unknown-,32,facebook,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,4444362
jzgi44b0c5,01/14/2014,-unknown-,44,basic,en,seo,google,linked,Web,Windows Desktop,Chrome,US,3016809
jzh252lw4t,01/29/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,other,1643931
jzh7j16f8j,02/09/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,87116
jzhdlmw62f,02/13/2014,MALE,41,facebook,en,direct,direct,untracked,Web,Android Tablet,IE,other,45701
jzjdt4vbfd,01/14/2014,-unknown-,36.5,basic,en,seo,facebook,linked,Web,Windows Desktop,Chrome,NDF,579460
jzkbk40w1q,01/03/2014,MALE,34,basic,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF,2042803
jzlod46vz9,01/08/2014,FEMALE,47,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other,597958
jzts3i0lnk,02/07/2014,-unknown-,36.5,basic,en,seo,facebook,linked,Web,Mac Desktop,Chrome,US,335795
jzz5ufk5dw,01/21/2014,FEMALE,46,basic,en,remarketing,google,omg,Web,Mac Desktop,Safari,NDF,152029
k02kmpfqyh,01/03/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,other,2533999
k05xychq43,01/28/2014,MALE,27,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,1474680
k05y8ijvxd,01/15/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,940954
k0695o3e2p,01/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,7507109
k07pmz8wl3,01/29/2014,MALE,24,facebook,en,api,other,linked,iOS,Mac Desktop,Chrome,NDF,156
k0ifvtktob,01/02/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,84177
k0lljx59qa,01/10/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,232350
k0p97slyhs,02/13/2014,-unknown-,36.5,basic,en,remarketing,google,omg,Web,Windows Desktop,Chrome,US,1215234
k0qj9jkthb,01/20/2014,FEMALE,70,basic,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF,809430
k0xk13izq2,01/25/2014,MALE,30,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,2254349
k14wens6h3,01/11/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,FR,232896
k185q1twol,01/15/2014,-unknown-,36.5,basic,en,sem-non-brand,vast,omg,Web,Mac Desktop,Safari,US,1038629
k19cmjvcj8,01/25/2014,FEMALE,25,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,
k1dohet2gr,02/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,1150194
k1phwgvoa8,01/24/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF,458716
k1v81kbq7j,02/15/2014,FEMALE,31,basic,en,other,other,untracked,Web,Windows Desktop,Firefox,US,976918
k1w61hucnf,01/16/2014,FEMALE,24,facebook,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,786109
k1w85fmxwo,01/30/2014,-unknown-,34,basic,en,other,other,tracked-other,Web,Mac Desktop,Firefox,US,1431671
k209ka64kj,01/22/2014,MALE,48,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,75711
k217n4cwxx,01/18/2014,-unknown-,36.5,basic,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF,147410
k21myxyc0h,01/19/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Windows Desktop,Chrome,NDF,339
k21tp8jbor,01/31/2014,FEMALE,31,basic,en,direct,direct,omg,Web,Windows Desktop,Firefox,US,1430582
k23r33hmpw,02/15/2014,-unknown-,43,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,1422936
k23tzsc6e1,01/26/2014,MALE,47,facebook,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,183012
k265gzgkx8,01/20/2014,-unknown-,70,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,4367587
k28lyneqws,02/06/2014,MALE,25,basic,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF,6774406
k2c3clfymp,02/08/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,667374
k2da2c5vke,01/25/2014,MALE,50,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NL,1232394
k2emqsqv5y,02/07/2014,FEMALE,73,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,2530807
k2jf6f8bnt,01/06/2014,MALE,43,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,321625
k2n3jo2qdx,01/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,469378
k2nhzq8hr4,02/16/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF,2715316
k2sgx1l35b,01/28/2014,FEMALE,36,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,2426915
k2uofqqhxp,01/20/2014,MALE,26,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,426974
k36ebdd3fw,02/07/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,1694537
k38kyoyq1v,02/13/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,17193
k39g3ymev5,01/07/2014,FEMALE,25,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,188984
k3cr0sq5kd,01/27/2014,MALE,63,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,45349
k3go11a05c,01/05/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,
k3uht68h7u,01/04/2014,MALE,34,facebook,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US,2530212
k3w4kskp4o,02/11/2014,-unknown-,36.5,basic,en,seo,google,linked,Web,iPad,Mobile Safari,NDF,8542204
k3woymjitd,01/23/2014,FEMALE,43,facebook,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,1292615
k3yo181x0g,01/15/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,507
k400nkmqz0,02/04/2014,MALE,38,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT,3384181
k45uop07lt,02/10/2014,-unknown-,36.5,basic,en,seo,facebook,linked,Web,Mac Desktop,Chrome,US,592710
k463n7rz3h,02/06/2014,FEMALE,33,basic,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other,3936846
k46wz6h5vd,01/29/2014,FEMALE,22,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,3129479
k4e5x6yw2t,02/07/2014,FEMALE,37,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,740768
k4ik7mkyq8,01/02/2014,-unknown-,36.5,basic,en,other,facebook-open-graph,tracked-other,Web,Mac Desktop,Safari,NDF,434356
k4ivi2rl2m,01/26/2014,-unknown-,41,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1634188
k4qm4hdvn5,02/04/2014,FEMALE,32,basic,en,content,google,omg,Web,Mac Desktop,Safari,NDF,210750
k4sq4twwte,02/15/2014,MALE,27,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,5023
k4vsoxpyuh,01/29/2014,-unknown-,51,basic,en,sem-brand,google,untracked,Web,Windows Desktop,IE,US,2968178
k4xlb6pja9,01/30/2014,FEMALE,42,facebook,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,1718089
k4xsv5oiez,01/15/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,5459859
k52d4lan3x,01/17/2014,-unknown-,30,basic,en,direct,direct,product,Web,Windows Desktop,Firefox,US,583832
k55hiw6lo0,02/02/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,3276258
k578hufsn2,01/31/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1045000
